match_id,start_time,win,hero_id,account_id,leaguename
19612112,1339183960,false,17,1185644,Wild Cards West
19612112,1339183960,false,5,64331867,Wild Cards West
19612112,1339183960,false,31,45064222,Wild Cards West
19612112,1339183960,false,21,87590874,Wild Cards West
19618652,1339188062,false,52,66254722,Wild Cards West
19618652,1339188062,false,39,1185644,Wild Cards West
19618652,1339188062,false,31,45064222,Wild Cards West
19618652,1339188062,false,20,64331867,Wild Cards West
19618652,1339188062,false,21,87590874,Wild Cards West
19618652,1339188062,true,53,4281729,Wild Cards West
19618652,1339188062,true,62,29294171,Wild Cards West
19618652,1339188062,true,17,16769223,Wild Cards West
19618652,1339188062,true,33,88271237,Wild Cards West
19618652,1339188062,true,5,96873088,Wild Cards West
19704331,1339241882,false,60,91443418,Wild Cards East
19704331,1339241882,false,16,92919767,Wild Cards East
19704331,1339241882,false,52,91802865,Wild Cards East
19704331,1339241882,false,76,91946343,Wild Cards East
19704331,1339241882,false,58,38114864,Wild Cards East
19704331,1339241882,true,66,89246836,Wild Cards East
19704331,1339241882,true,7,99460568,Wild Cards East
19704331,1339241882,true,10,99278987,Wild Cards East
19704331,1339241882,true,62,103207115,Wild Cards East
19704331,1339241882,true,78,102787324,Wild Cards East
19713444,1339244707,false,66,89246836,Wild Cards East
19713444,1339244707,false,79,99460568,Wild Cards East
19713444,1339244707,false,80,103207115,Wild Cards East
19713444,1339244707,false,78,99278987,Wild Cards East
19713444,1339244707,false,52,102787324,Wild Cards East
19713444,1339244707,true,53,91443418,Wild Cards East
19713444,1339244707,true,64,92919767,Wild Cards East
19713444,1339244707,true,7,38114864,Wild Cards East
19713444,1339244707,true,10,91802865,Wild Cards East
19713444,1339244707,true,15,91946343,Wild Cards East
19724822,1339250326,false,62,91443418,Wild Cards East
19724822,1339250326,false,49,91802865,Wild Cards East
19724822,1339250326,false,39,91946343,Wild Cards East
19724822,1339250326,false,16,92919767,Wild Cards East
19724822,1339250326,false,5,38114864,Wild Cards East
19724822,1339250326,true,7,89246836,Wild Cards East
19724822,1339250326,true,40,99460568,Wild Cards East
19724822,1339250326,true,28,99278987,Wild Cards East
19724822,1339250326,true,10,103207115,Wild Cards East
19724822,1339250326,true,13,102787324,Wild Cards East
19725653,1339250978,true,52,4281729,Wild Cards West
19725653,1339250978,true,38,29294171,Wild Cards West
19725653,1339250978,true,32,16769223,Wild Cards West
19725653,1339250978,true,53,88271237,Wild Cards West
19725653,1339250978,true,31,96873088,Wild Cards West
19725653,1339250978,false,10,91646642,Wild Cards West
19725653,1339250978,false,21,53178236,Wild Cards West
19725653,1339250978,false,68,86840554,Wild Cards West
19725653,1339250978,false,7,93614932,Wild Cards West
19725653,1339250978,false,20,47240869,Wild Cards West
19733786,1339254257,false,43,86658924,Wild Cards East
19733786,1339254257,false,20,89603649,Wild Cards East
19733786,1339254257,false,53,1978666,Wild Cards East
19733786,1339254257,false,58,82229931,Wild Cards East
19733786,1339254257,false,1,91642246,Wild Cards East
19733786,1339254257,true,66,86016761,Wild Cards East
19733786,1339254257,true,40,88521435,Wild Cards East
19733786,1339254257,true,60,89157606,Wild Cards East
19733786,1339254257,true,21,100883708,Wild Cards East
19733786,1339254257,true,10,88508515,Wild Cards East
19734898,1339254077,false,61,91646642,Wild Cards West
19734898,1339254077,false,33,53178236,Wild Cards West
19734898,1339254077,false,78,86840554,Wild Cards West
19734898,1339254077,false,20,93614932,Wild Cards West
19734898,1339254077,false,79,47240869,Wild Cards West
19734898,1339254077,true,60,4281729,Wild Cards West
19734898,1339254077,true,80,29294171,Wild Cards West
19734898,1339254077,true,16,16769223,Wild Cards West
19734898,1339254077,true,5,88271237,Wild Cards West
19734898,1339254077,true,58,96873088,Wild Cards West
19740349,1339257376,true,58,86016761,Wild Cards East
19740349,1339257376,true,13,100883708,Wild Cards East
19740349,1339257376,true,40,88521435,Wild Cards East
19740349,1339257376,true,78,89157606,Wild Cards East
19740349,1339257376,true,39,88508515,Wild Cards East
19740349,1339257376,false,45,86658924,Wild Cards East
19740349,1339257376,false,66,89603649,Wild Cards East
19740349,1339257376,false,34,1978666,Wild Cards East
